기관,사업체명,기관소재지,직무요약,사업유형,계획인원,참여인원,모집기간,근무지역(상세),직무내용,모집인원(상세),주근무시간,월근무시간,임금액,구인담당자,연락처
(주)지이라인,보라매요양원,서울특별시/구로구,노인복지 시니어인턴십 3개월 운영후 신규고용,현장실습 훈련 지원,1,0,2025-01-01 ~ 2025-11-30,서울,위와 같음,1,일/시간,,0,서미진,010-3397-3185
(주)지이라인,주식회사 인사이트지오그룹,서울특별시/금천구,지형정보시스템 소프트웨어 개발 외 시니어인턴십 3개월 운영후 신규고용,현장실습 훈련 지원,10,0,2025-02-06 ~ 2025-11-30,서울,위와 같음,10,일/시간,,0,홍재영,010-2078-9802
(주)지이라인,주식회사 영진관광,세종특별자치시/세종시,운수업 시니어인턴십 3개월 운영후 신규고용,현장실습 훈련 지원,5,0,2025-01-01 ~ 2025-11-30,세종특별자치시,위와 같음,5,일/시간,,0,김영주,010-4064-0388
(주)지이라인,(주)동명철강,전라북도/군산시,제조업 시니어인턴십 3개월 운영후 신규고용,현장실습 훈련 지원,3,0,2025-07-10 ~ 2025-11-30,군산시,위와 같음,3,일/시간,,0,김희정,010-6208-1159
(주)지이라인,은빛주간보호센터,전라북도/익산시,장기요양 시니어인턴십 3개월 운영후 신규고용,현장실습 훈련 지원,1,0,2025-01-01 ~ 2025-11-30,익산시,위와 같음,1,일/시간,,0,김사빈,063-831-0500
(주)지이라인,주식회사 타스,충청남도/당진시,"건설업, 제조업, 도소매업 시니어인턴십 3개월 운영후 신규고용",현장실습 훈련 지원,1,0,2025-01-10 ~ 2025-11-30,당진,위와 같음,1,일/시간,,0,박지연,041-936-8138
시니어잡네트워크센터(민간),산본해피요양원,경기도/군포시,- 노인요양시설 - 요양원 시니어인턴십 3개월 운영 후 신규고용,현장실습 훈련 지원,6,0,2025-01-07 ~ 2025-10-31,"경기도 군포시, 산본해피요양원","- 모집무문 및 모집인원 : 조리사 (2명), 간호조무사 (2명), 사회복지사 (2명)- 근무조건 : 주5일 (09:00~18:00)- 임금조건 : 월220만원- 자격조건 : 간호조무사, 사회복지사 자격증 필수조건- 채용문의: 신본해피요양원 ( 010-7488-9704)",6,일/시간,,0,신현숙(대표),010-7488-9704
시니어잡네트워크센터(민간),더힐링주간보호센터,경기도/성남시 분당구,- 노인요양시설 - 요양원 시니어인턴십 3개월 운영 후 신규고용,현장실습 훈련 지원,3,0,2025-01-02 ~ 2025-09-30,"경기도 성남시, 더힐링주간보호센터","- 모집부문 및 인원 : 사회복지사 (1명, 간호사 (1명) , 조리사 (1명)- 근무조건 : 주5일 (09:00~18:00)- 임금조건 : 월 225만원- 자격조건 : 관련분야 자격증 소지자- 채용문의 : 더힐링주간보호센터 (전화 : 031-703-1923)",3,일/시간,,0,장명숙 (시설장),031-703-1923
시니어잡네트워크센터(민간),용인삼성노인전문요양원,경기도/용인시,- 노인요양시설 - 요양원 : 시니어인턴십 3개월 운영 후 신규고용,현장실습 훈련 지원,6,0,2025-01-13 ~ 2025-10-31,"경기도 용인시, 용인삼성노인전문요양원","- 모집부문 : 사회복지사 (2명), 간호조무사 (2명), 조리사 (2명)- 근무조건 : 주5일 (08:30~17:00)- 임금조건:  1) 간호조무사, 사회복지사 : 월 240만원 2) 조리사 : 월 260만원- 자격조건: 간호조무사, 사회복지사 자격증 필수- 우대조건: 관련분야 경력자 우대- 채용문의: 용인삼성전문요양원 (전화 : 031-336-6558)",6,일/시간,,0,박상환,031-336-6558
시니어잡네트워크센터(민간),사회복지재단 온누리복지재단(온누리요양센터),경기도/용인시 처인구,- 노인요양시설 - 시니어인턴십 3개월 운영 후 신규고용,현장실습 훈련 지원,10,0,2025-03-11 ~ 2025-09-30,"경기도 용인시, 사회복지법인 온누리복지재단(온누리요양센터)","- 모집부문 및 모집인원 :  간호사(1명), 간호조무사(2명), 사회복지사(1명),물리치료사(1명), 조리원 (2명), 기타사무원 (1명)                                    기타 사회복지 종사자 (2명)- 근무조건 : 주5일 (09:00~18:00), 직종에 따라 근무시간 변동될 수 있음- 임금조건 : 월 230~300만원 이상- 자격조건 : 간호사, 간호조무사, 사회복지사, 물리치료사 자격증 필수- 채용문의: 사회복지법인 온누리복지재단(온누리요양센터( 전화: 031-334-9090)",10,일/시간,,0,심은이(팀장),031-334-9090
도시문화네트워크,윤성산업,경기도/평택시,세탁 및 포장 현장실습 훈련 실시 후 계속고용,현장실습 훈련 지원,2,0,2025-06-04 ~ 2025-12-31,경기도 평택,,2,일/시간,,0,윤성식,010-4810-7870
도시문화네트워크,뉴대진투어(주),경기도/평택시,"전세버스, 관광대행등 운수업 현장실습 훈련 실시 후 계속고용",현장실습 훈련 지원,30,0,2025-01-01 ~ 2025-12-31,경기도,,30,일/시간,,0,임보라,031-611-5522
도시문화네트워크,(주)신영고속관광,경기도/평택시,전세버스 운수업 현장실습 훈련 실시 후 계속고용,현장실습 훈련 지원,10,0,2025-01-01 ~ 2025-12-31,경기도,,10,일/시간,,0,이혜진,041-663-4004
도시문화네트워크,주식회사 베스트부자관광,경기도/평택시,전세버스 등 운수업 현장실습 훈련 실시 후 계속고용,현장실습 훈련 지원,10,0,2025-01-01 ~ 2025-12-31,경기도,,10,일/시간,,0,서진미,031-668-9984
시니어잡네트워크센터(민간),봄날요양원,경기도/화성시,- 노인요양시설 - 봄날요양원 - 시니어인턴십 3개월 운영 후 신규고용,현장실습 훈련 지원,5,0,2025-01-23 ~ 2025-09-30,"경기도 화성시, 봄날요양원","- 모집부문 : 간호사 (1명), 간호조무사 (2명), 사회복지사 (1명), 기타 사회복지 종사원 (1명)- 모집인원 : 총  5 명- 근무조건 : 주 5일 (09:00~18:00)- 임금조건 : 월 230만원 이상- 자격조건 : 간호사, 간호조무사, 사회복지사,  자격증 필수- 채용문의 : 봄날요양원 (전화 : 031-293-1253)",5,일/시간,,0,오예원 (사회복지사),031-293-1253
시니어잡네트워크센터(민간),주식회사라움건축사사무소,경상북도/포항시 남구,"- 서비스업 (전문, 과학 및 기술서비스업) - 건축설계 외 - 시니어인턴십 3개월 운영 후 신규고용",현장실습 훈련 지원,8,0,2025-02-07 ~ 2025-09-30,"경북 포항시, 주식회사 라움건축사사무소","- 모집무문 : 건축공학기술자 (건축감리)- 모집인원 : 8명- 근무조건 : 주5일 (08:00~17:00), 주40시간- 임금조건 : 월 400~500만원- 우대조건 : 건축 설계 감리분야 자격증 소지자 및 경력자- 근무처: 당사 지정장소- 채용문의 : 주식회사 라움건축사사무소 (전화 : 054-277-1432)",8,일/시간,,0,김지혜(과장),054-277-1432
시니어잡네트워크센터(민간),산본해피요양원,경기도/군포시,- 노인요양시설 - 요양원 시니어인턴십 3개월 운영 후 신규고용,현장실습 훈련 지원,6,0,2025-01-07 ~ 2025-10-31,"경기도 군포시, 산본해피요양원","- 모집무문 및 모집인원 : 조리사 (2명), 간호조무사 (2명), 사회복지사 (2명)- 근무조건 : 주5일 (09:00~18:00)- 임금조건 : 월220만원- 자격조건 : 간호조무사, 사회복지사 자격증 필수조건- 채용문의: 신본해피요양원 ( 010-7488-9704)",6,일/시간,,0,신현숙(대표),010-7488-9704
시니어잡네트워크센터(민간),더힐링주간보호센터,경기도/성남시 분당구,- 노인요양시설 - 요양원 시니어인턴십 3개월 운영 후 신규고용,현장실습 훈련 지원,3,0,2025-01-02 ~ 2025-09-30,"경기도 성남시, 더힐링주간보호센터","- 모집부문 및 인원 : 사회복지사 (1명, 간호사 (1명) , 조리사 (1명)- 근무조건 : 주5일 (09:00~18:00)- 임금조건 : 월 225만원- 자격조건 : 관련분야 자격증 소지자- 채용문의 : 더힐링주간보호센터 (전화 : 031-703-1923)",3,일/시간,,0,장명숙 (시설장),031-703-1923
도시문화네트워크,(주)신영고속관광,경기도/평택시,전세버스 운수업 현장실습 훈련 실시 후 계속고용,현장실습 훈련 지원,10,0,2025-01-01 ~ 2025-12-31,경기도,,10,일/시간,,0,이혜진,041-663-4004
도시문화네트워크,주식회사 베스트부자관광,경기도/평택시,전세버스 등 운수업 현장실습 훈련 실시 후 계속고용,현장실습 훈련 지원,10,0,2025-01-01 ~ 2025-12-31,경기도,,10,일/시간,,0,서진미,031-668-9984
도시문화네트워크,윤성산업,경기도/평택시,세탁 및 포장 현장실습 훈련 실시 후 계속고용,현장실습 훈련 지원,2,0,2025-06-04 ~ 2025-12-31,경기도 평택,,2,일/시간,,0,윤성식,010-4810-7870
도시문화네트워크,뉴대진투어(주),경기도/평택시,"전세버스, 관광대행등 운수업 현장실습 훈련 실시 후 계속고용",현장실습 훈련 지원,30,0,2025-01-01 ~ 2025-12-31,경기도,,30,일/시간,,0,임보라,031-611-5522
도시문화네트워크,주식회사 선일장대주유소,대전광역시/유성구,주유소 현장실습 훈련 실시 후 계속고용,현장실습 훈련 지원,1,0,2025-01-01 ~ 2025-12-31,대전,,1,일/시간,,0,박창범,042-825-6696
도시문화네트워크,주식회사 상익유성주유소,대전광역시/유성구,주유소 현장실습 훈련 실시 후 계속고용,현장실습 훈련 지원,2,0,2025-01-01 ~ 2025-12-31,대전,,2,일/시간,,0,조익환,010-8839-2452
도시문화네트워크,신성관광주식회사,충청남도/당진시,"전세버스 운수업, 출퇴근버스 현장실습 훈련 실시 후 계속고용",현장실습 훈련 지원,20,0,2025-02-17 ~ 2025-12-31,당진시,,20,일/시간,,0,박기도,010-3193-6068
도시문화네트워크,주식회사 통일관광,충청남도/보령시,전세버스 운수업 현장실습 훈련 실시 후 계속고용,현장실습 훈련 지원,5,0,2025-01-01 ~ 2025-12-31,보령시,,5,일/시간,,0,이선원,041-936-5667
도시문화네트워크,충남관광(주),충청남도/서산시,"관광버스,통근버스 등 운수업 현장실습 훈련 실시 후 계속고용",현장실습 훈련 지원,10,0,2025-01-01 ~ 2025-12-31,서산,,10,일/시간,,0,유춘미,041-681-3381
도시문화네트워크,주식회사 충효관광,충청남도/아산시,운수업 현장실습 훈련 실시 후 계속고용,현장실습 훈련 지원,13,0,2025-02-04 ~ 2025-12-31,충남,,13,일/시간,,0,오남정,041-532-2345
도시문화네트워크,(주)신영고속관광,경기도/평택시,전세버스 운수업 현장실습 훈련 실시 후 계속고용,현장실습 훈련 지원,10,0,2025-01-01 ~ 2025-12-31,경기도,,10,일/시간,,0,이혜진,041-663-4004
도시문화네트워크,주식회사 베스트부자관광,경기도/평택시,전세버스 등 운수업 현장실습 훈련 실시 후 계속고용,현장실습 훈련 지원,10,0,2025-01-01 ~ 2025-12-31,경기도,,10,일/시간,,0,서진미,031-668-9984
시니어잡네트워크센터(민간),산본해피요양원,경기도/군포시,- 노인요양시설 - 요양원 시니어인턴십 3개월 운영 후 신규고용,현장실습 훈련 지원,6,0,2025-01-07 ~ 2025-10-31,"경기도 군포시, 산본해피요양원","- 모집무문 및 모집인원 : 조리사 (2명), 간호조무사 (2명), 사회복지사 (2명)- 근무조건 : 주5일 (09:00~18:00)- 임금조건 : 월220만원- 자격조건 : 간호조무사, 사회복지사 자격증 필수조건- 채용문의: 신본해피요양원 ( 010-7488-9704)",6,일/시간,,0,신현숙(대표),010-7488-9704
시니어잡네트워크센터(민간),더힐링주간보호센터,경기도/성남시 분당구,- 노인요양시설 - 요양원 시니어인턴십 3개월 운영 후 신규고용,현장실습 훈련 지원,3,0,2025-01-02 ~ 2025-09-30,"경기도 성남시, 더힐링주간보호센터","- 모집부문 및 인원 : 사회복지사 (1명, 간호사 (1명) , 조리사 (1명)- 근무조건 : 주5일 (09:00~18:00)- 임금조건 : 월 225만원- 자격조건 : 관련분야 자격증 소지자- 채용문의 : 더힐링주간보호센터 (전화 : 031-703-1923)",3,일/시간,,0,장명숙 (시설장),031-703-1923
시니어잡네트워크센터(민간),용인삼성노인전문요양원,경기도/용인시,- 노인요양시설 - 요양원 : 시니어인턴십 3개월 운영 후 신규고용,현장실습 훈련 지원,6,0,2025-01-13 ~ 2025-10-31,"경기도 용인시, 용인삼성노인전문요양원","- 모집부문 : 사회복지사 (2명), 간호조무사 (2명), 조리사 (2명)- 근무조건 : 주5일 (08:30~17:00)- 임금조건:  1) 간호조무사, 사회복지사 : 월 240만원 2) 조리사 : 월 260만원- 자격조건: 간호조무사, 사회복지사 자격증 필수- 우대조건: 관련분야 경력자 우대- 채용문의: 용인삼성전문요양원 (전화 : 031-336-6558)",6,일/시간,,0,박상환,031-336-6558
시니어잡네트워크센터(민간),사회복지재단 온누리복지재단(온누리요양센터),경기도/용인시 처인구,- 노인요양시설 - 시니어인턴십 3개월 운영 후 신규고용,현장실습 훈련 지원,10,0,2025-03-11 ~ 2025-09-30,"경기도 용인시, 사회복지법인 온누리복지재단(온누리요양센터)","- 모집부문 및 모집인원 :  간호사(1명), 간호조무사(2명), 사회복지사(1명),물리치료사(1명), 조리원 (2명), 기타사무원 (1명)                                    기타 사회복지 종사자 (2명)- 근무조건 : 주5일 (09:00~18:00), 직종에 따라 근무시간 변동될 수 있음- 임금조건 : 월 230~300만원 이상- 자격조건 : 간호사, 간호조무사, 사회복지사, 물리치료사 자격증 필수- 채용문의: 사회복지법인 온누리복지재단(온누리요양센터( 전화: 031-334-9090)",10,일/시간,,0,심은이(팀장),031-334-9090
시니어잡네트워크센터(민간),봄날요양원,경기도/화성시,- 노인요양시설 - 봄날요양원 - 시니어인턴십 3개월 운영 후 신규고용,현장실습 훈련 지원,5,0,2025-01-23 ~ 2025-09-30,"경기도 화성시, 봄날요양원","- 모집부문 : 간호사 (1명), 간호조무사 (2명), 사회복지사 (1명), 기타 사회복지 종사원 (1명)- 모집인원 : 총  5 명- 근무조건 : 주 5일 (09:00~18:00)- 임금조건 : 월 230만원 이상- 자격조건 : 간호사, 간호조무사, 사회복지사,  자격증 필수- 채용문의 : 봄날요양원 (전화 : 031-293-1253)",5,일/시간,,0,오예원 (사회복지사),031-293-1253
시니어잡네트워크센터(민간),주식회사라움건축사사무소,경상북도/포항시 남구,"- 서비스업 (전문, 과학 및 기술서비스업) - 건축설계 외 - 시니어인턴십 3개월 운영 후 신규고용",현장실습 훈련 지원,8,0,2025-02-07 ~ 2025-09-30,"경북 포항시, 주식회사 라움건축사사무소","- 모집무문 : 건축공학기술자 (건축감리)- 모집인원 : 8명- 근무조건 : 주5일 (08:00~17:00), 주40시간- 임금조건 : 월 400~500만원- 우대조건 : 건축 설계 감리분야 자격증 소지자 및 경력자- 근무처: 당사 지정장소- 채용문의 : 주식회사 라움건축사사무소 (전화 : 054-277-1432)",8,일/시간,,0,김지혜(과장),054-277-1432
시니어잡네트워크센터(민간),주식회사 밝은노인요양원,대전광역시/동구,- 보건업 - 장기요양시설 - 시니어인턴십 3개월 운영 후 신규고용,현장실습 훈련 지원,2,0,2025-02-12 ~ 2025-08-29,"대전광역시, 주식회사 밝은노인요양원","- 모집부문 : 간호조무사 (1명), 조리사 (1명)- 모집인원 : 2명- 근무조건 : 주일 근무 ( 간호조무사 : 09:00~18:00, 조리사 : 07:00~18:00- 휴식시간 제외 일 8시간 근무)- 임금조건 : 월 230만원 이상- 자격조건 : 간호조무사 자격증 필수- 채용문의 : 주식회사 밝은노인요양원 (전화 : 042-286-2863)",2,일/시간,,0,김경숙,042-286-2863
